FID,latitude,longitude,brightness,acq_date,acq_time,confidence,frp,RASTERVALU,local_time
394,39.381000000000000,114.943000000000000,315.600000000000020,5/27/2014 0:00:00,6,50,28.300000000000001,5,14
413,39.488000000000000,115.142000000000000,311.199999999999990,4/14/2007 0:00:00,5,35,7.000000000000000,5,13
126,39.411000000000001,115.321000000000000,317.399999999999980,4/11/2011 0:00:00,3,68,8.300000000000001,5,11
508,39.750000000000000,115.767000000000000,325.000000000000000,3/29/2004 0:00:00,3,78,38.000000000000000,6,11
513,39.753000000000000,115.753000000000000,327.000000000000000,3/29/2004 0:00:00,3,80,41.299999999999997,6,11
647,39.753000000000000,115.944999999999990,307.100000000000020,7/27/2004 0:00:00,18,51,18.000000000000000,6,2
720,39.762000000000000,115.976000000000000,324.199999999999990,3/28/2012 0:00:00,3,77,26.899999999999999,6,11
723,39.759999999999998,115.989000000000000,314.100000000000020,3/28/2012 0:00:00,3,60,12.500000000000000,5,11
905,39.872000000000000,115.575000000000000,311.000000000000000,2/20/2006 0:00:00,5,46,14.800000000000001,5,13
912,39.874000000000002,115.587000000000000,328.899999999999980,2/20/2006 0:00:00,5,82,37.200000000000003,5,13
1358,39.779000000000003,116.355999999999990,327.100000000000020,6/28/2011 0:00:00,5,46,11.300000000000001,7,13
1413,39.774000000000001,116.428000000000000,311.000000000000000,10/2/2013 0:00:00,3,33,8.800000000000001,7,11
1434,39.911999999999999,115.748000000000000,349.699999999999990,4/3/2004 0:00:00,5,95,72.099999999999994,5,13
1998,39.914000000000001,116.022000000000010,315.199999999999990,3/30/2012 0:00:00,5,63,58.899999999999999,5,13
4531,39.892000000000003,116.720000000000000,318.300000000000010,8/11/2009 0:00:00,3,45,10.199999999999999,8,11
4589,40.000999999999998,116.253000000000000,313.300000000000010,4/18/2011 0:00:00,3,44,14.600000000000000,8,11
5074,40.097999999999999,115.855999999999990,316.199999999999990,4/24/2005 0:00:00,5,65,13.000000000000000,6,13
5656,40.076999999999998,116.400000000000010,316.199999999999990,5/6/2011 0:00:00,3,52,6.800000000000000,7,11
5709,40.146999999999998,116.087999999999990,310.399999999999980,4/23/2006 0:00:00,6,22,9.300000000000001,5,14
5714,40.146000000000001,116.095000000000000,322.699999999999990,3/30/2005 0:00:00,5,73,15.199999999999999,5,13
5735,40.148000000000003,116.105000000000000,321.399999999999980,4/23/2006 0:00:00,6,74,26.399999999999999,5,14
6214,40.316000000000003,115.775000000000010,311.600000000000020,6/22/2014 0:00:00,3,39,7.400000000000000,7,11
6239,40.125000000000000,116.796000000000010,310.000000000000000,2/20/2008 0:00:00,6,20,74.799999999999997,5,14
6442,39.978000000000002,117.727999999999990,310.000000000000000,4/3/2008 0:00:00,6,20,18.100000000000001,8,14
6479,40.320999999999998,116.069999999999990,329.699999999999990,4/3/2012 0:00:00,6,82,164.000000000000000,6,14
6496,40.091999999999999,117.250000000000000,338.699999999999990,3/9/2013 0:00:00,6,89,92.000000000000000,5,14
6507,40.094000000000001,117.266000000000010,318.300000000000010,3/9/2013 0:00:00,6,69,39.100000000000001,5,14
6513,40.088000000000001,117.318000000000000,311.399999999999980,4/7/2006 0:00:00,6,31,12.600000000000000,5,14
6526,40.487000000000002,115.313999999999990,318.000000000000000,3/28/2012 0:00:00,3,59,14.699999999999999,7,11
6644,40.128000000000000,117.438999999999990,313.899999999999980,4/4/2012 0:00:00,5,56,11.699999999999999,5,13
6738,40.130000000000003,117.450999999999990,314.100000000000020,4/4/2012 0:00:00,5,60,11.800000000000001,5,13
7128,40.265999999999998,117.541000000000000,322.899999999999980,3/29/2011 0:00:00,6,76,29.100000000000001,4,14
7134,40.276000000000003,117.539000000000000,355.899999999999980,3/29/2011 0:00:00,6,98,117.200000000000000,5,14
7143,40.533999999999999,116.322000000000000,351.500000000000000,4/22/2014 0:00:00,6,96,83.900000000000006,5,14
7158,40.512000000000000,116.575999999999990,312.100000000000020,2/26/2012 0:00:00,6,53,44.899999999999999,5,14
7177,40.313000000000002,117.733000000000000,312.699999999999990,9/13/2010 0:00:00,5,51,6.300000000000000,5,13
7192,40.435000000000002,117.277000000000000,313.500000000000000,3/16/2014 0:00:00,5,58,19.899999999999999,5,13
