FID,latitude,longitude,brightness,acq_date,acq_time,confidence,frp,RASTERVALU,local_time
0,38.771999999999998,115.863000000000000,316.399999999999980,4/6/2012 0:00:00,3,66,7.800000000000000,12,11
1,38.792000000000002,115.768000000000000,312.399999999999980,3/14/2014 0:00:00,5,51,5.600000000000000,12,13
2,38.801000000000002,115.738000000000000,316.199999999999990,4/6/2012 0:00:00,3,65,6.600000000000000,12,11
3,38.801000000000002,115.739000000000000,310.399999999999980,4/16/2009 0:00:00,3,38,5.700000000000000,12,11
4,38.770000000000003,115.908000000000000,312.899999999999980,12/29/2013 0:00:00,6,56,34.000000000000000,12,14
5,38.813000000000002,115.723000000000000,311.500000000000000,10/14/2009 0:00:00,5,49,16.199999999999999,12,13
6,38.777999999999999,115.912000000000010,314.600000000000020,8/9/2014 0:00:00,3,47,9.900000000000000,13,11
7,38.789000000000001,115.883000000000000,314.399999999999980,10/2/2006 0:00:00,5,61,8.699999999999999,12,13
8,38.799999999999997,115.906000000000010,314.800000000000010,6/26/2007 0:00:00,3,40,11.699999999999999,12,11
9,38.857999999999997,115.608000000000000,326.100000000000020,6/18/2006 0:00:00,3,79,11.300000000000001,13,11
10,38.856999999999999,115.619000000000000,330.500000000000000,6/18/2006 0:00:00,3,83,17.199999999999999,12,11
11,38.811000000000000,115.947000000000000,316.199999999999990,8/9/2014 0:00:00,3,42,11.400000000000000,13,11
12,38.811000000000000,115.947000000000000,316.199999999999990,8/9/2014 0:00:00,3,42,11.400000000000000,13,11
13,38.908000000000001,115.649000000000000,324.500000000000000,6/18/2006 0:00:00,3,78,9.000000000000000,12,11
14,38.869000000000000,115.923000000000000,325.699999999999990,6/18/2006 0:00:00,3,44,10.500000000000000,12,11
15,39.000999999999998,115.352000000000000,326.899999999999980,6/19/2011 0:00:00,5,78,10.800000000000001,13,13
16,38.973999999999997,115.510000000000010,324.800000000000010,6/18/2006 0:00:00,3,78,11.199999999999999,12,11
17,38.909999999999997,115.855999999999990,335.899999999999980,6/28/2004 0:00:00,3,87,31.500000000000000,12,11
18,38.908000000000001,115.867999999999990,326.300000000000010,6/28/2004 0:00:00,3,79,16.899999999999999,12,11
19,38.923000000000002,115.834999999999990,310.800000000000010,10/10/2012 0:00:00,3,41,8.600000000000000,12,11
20,38.920999999999999,115.849000000000000,312.399999999999980,10/10/2012 0:00:00,3,53,10.900000000000000,12,11
21,39.017000000000003,115.348000000000000,314.199999999999990,9/2/2011 0:00:00,3,57,12.199999999999999,13,11
22,39.033000000000001,115.468999999999990,318.399999999999980,5/12/2014 0:00:00,5,65,17.500000000000000,12,13
23,38.973999999999997,115.849000000000000,310.800000000000010,4/2/2013 0:00:00,3,43,7.800000000000000,12,11
24,38.984000000000002,115.858000000000000,314.899999999999980,10/27/2011 0:00:00,5,62,21.500000000000000,12,13
25,39.012000000000000,115.762000000000000,331.399999999999980,6/18/2006 0:00:00,3,63,21.300000000000001,12,11
26,39.034999999999997,115.661000000000000,333.600000000000020,6/18/2006 0:00:00,3,86,21.500000000000000,12,11
27,39.033999999999999,115.672000000000000,325.800000000000010,6/18/2006 0:00:00,3,73,9.900000000000000,12,11
28,39.055999999999997,115.613000000000000,326.800000000000010,6/23/2006 0:00:00,3,75,17.699999999999999,14,11
29,39.066000000000003,115.616000000000000,326.600000000000020,6/23/2006 0:00:00,3,74,16.399999999999999,12,11
30,39.061999999999998,115.732000000000000,332.000000000000000,6/18/2006 0:00:00,3,84,20.100000000000001,14,11
31,39.061000000000000,115.744000000000000,328.300000000000010,6/18/2006 0:00:00,3,81,14.800000000000001,12,11
32,39.154000000000003,115.387000000000000,327.199999999999990,3/14/2014 0:00:00,15,100,119.800000000000000,12,23
33,39.146000000000001,115.465999999999990,334.100000000000020,6/18/2006 0:00:00,3,86,21.800000000000001,12,11
34,39.143999999999998,115.477999999999990,325.899999999999980,6/18/2006 0:00:00,3,67,10.800000000000001,12,11
35,39.201999999999998,115.547000000000000,317.199999999999990,6/21/2005 0:00:00,3,18,26.600000000000001,12,11
36,39.216999999999999,115.549000000000010,319.000000000000000,6/21/2005 0:00:00,3,44,36.200000000000003,13,11
37,39.308999999999997,115.279000000000000,319.500000000000000,4/25/2007 0:00:00,5,64,21.699999999999999,10,13
38,39.314000000000000,115.302000000000010,338.800000000000010,4/25/2007 0:00:00,5,89,97.799999999999997,12,13
39,39.314000000000000,115.302000000000010,338.800000000000010,4/25/2007 0:00:00,5,89,97.799999999999997,12,13
40,39.396000000000001,114.941999999999990,311.800000000000010,11/18/2004 0:00:00,4,51,136.199999999999990,10,12
41,39.396999999999998,114.937000000000000,327.000000000000000,4/3/2007 0:00:00,6,80,26.399999999999999,12,14
42,39.405000000000001,114.938999999999990,316.100000000000020,11/18/2004 0:00:00,4,65,160.000000000000000,12,12
43,39.484000000000002,114.895000000000000,315.500000000000000,4/4/2014 0:00:00,6,64,13.300000000000001,10,14
44,39.484999999999999,114.912000000000010,327.800000000000010,4/4/2014 0:00:00,6,81,35.899999999999999,10,14
