FID,latitude,longitude,brightness,acq_date,acq_time,confidence,frp,RASTERVALU,local_time
240,39.831000000000003,116.535000000000000,326.199999999999990,5/19/2014 0:00:00,5,68,12.6,13,13
241,39.831000000000003,116.535000000000000,326.199999999999990,5/19/2014 0:00:00,5,68,12.6,13,13
242,39.831000000000003,116.535000000000000,326.199999999999990,5/19/2014 0:00:00,5,68,12.6,13,13
243,39.831000000000003,116.535000000000000,326.199999999999990,5/19/2014 0:00:00,5,68,12.6,13,13
244,39.832000000000001,116.534000000000010,323.199999999999990,5/15/2006 0:00:00,3,70,10.7,13,11
245,39.832000000000001,116.534000000000010,323.199999999999990,5/15/2006 0:00:00,3,70,10.7,13,11
246,39.832000000000001,116.534000000000010,323.199999999999990,5/15/2006 0:00:00,3,70,10.7,13,11
247,39.906999999999996,116.153000000000010,310.800000000000010,3/26/2007 0:00:00,3,43,7.9,13,11
248,39.906999999999996,116.151000000000000,310.800000000000010,4/2/2008 0:00:00,3,43,9.2,13,11
249,39.906999999999996,116.158000000000000,313.399999999999980,6/21/2009 0:00:00,18,82,18.9,13,2
250,39.832999999999998,116.535000000000000,321.300000000000010,5/26/2005 0:00:00,5,58,9.7,13,13
251,39.832999999999998,116.535000000000000,321.300000000000010,5/26/2005 0:00:00,5,58,9.7,13,13
252,39.906999999999996,116.151000000000000,310.800000000000010,4/2/2008 0:00:00,3,43,9.2,13,11
253,39.906999999999996,116.151000000000000,310.800000000000010,4/2/2008 0:00:00,3,43,9.2,13,11
254,39.906999999999996,116.151000000000000,310.800000000000010,4/2/2008 0:00:00,3,43,9.2,13,11
255,39.906999999999996,116.153000000000010,310.800000000000010,3/26/2007 0:00:00,3,43,7.9,13,11
256,39.832999999999998,116.535000000000000,321.300000000000010,5/26/2005 0:00:00,5,58,9.7,13,13
257,39.834000000000003,116.535000000000000,316.899999999999980,6/12/2007 0:00:00,3,60,7.4,13,11
258,39.906999999999996,116.158000000000000,313.399999999999980,6/21/2009 0:00:00,18,82,18.9,13,2
259,39.834000000000003,116.535000000000000,316.899999999999980,6/12/2007 0:00:00,3,60,7.4,13,11
260,39.834000000000003,116.535000000000000,316.899999999999980,6/12/2007 0:00:00,3,60,7.4,13,11
261,39.835999999999999,116.539000000000000,326.300000000000010,7/16/2006 0:00:00,5,45,13.9,13,13
262,39.835000000000001,116.547000000000000,326.199999999999990,8/4/2009 0:00:00,3,65,16.4,10,11
263,39.829000000000001,116.584000000000000,326.100000000000020,6/14/2006 0:00:00,5,60,12.5,12,13
264,39.829000000000001,116.584999999999990,322.500000000000000,6/19/2008 0:00:00,5,74,14.1,12,13
265,39.829999999999998,116.580000000000000,332.800000000000010,6/22/2009 0:00:00,5,75,19.9,12,13
266,39.838999999999999,116.542000000000000,324.500000000000000,7/22/2010 0:00:00,3,41,10.4,13,11
267,39.838999999999999,116.542000000000000,324.500000000000000,7/22/2010 0:00:00,3,41,10.4,13,11
268,39.837000000000003,116.554000000000000,324.600000000000020,7/22/2010 0:00:00,3,25,10.1,12,11
269,39.747000000000000,117.012000000000000,320.899999999999980,6/19/2008 0:00:00,5,66,10.4,10,13
